Time (ps),RMSD (nm)
74690.0, 0.600059
74700.0, 0.6257911
74710.0, 0.6098644
74720.0, 0.6043413
74730.0, 0.5621221
74740.0, 0.5530679
74750.0, 0.5445778
74760.0, 0.5577809
74770.0, 0.5914869
74780.0, 0.6309968
74790.0, 0.6261752
74800.0, 0.6308576
74810.0, 0.6074051
74820.0, 0.5859317
74830.0, 0.5721329
74840.0, 0.5753175
74850.0, 0.5878271
74860.0, 0.5861159
74870.0, 0.5862155
74880.0, 0.5976081
74890.0, 0.5767633
74900.0, 0.590822
74910.0, 0.5659066
74920.0, 0.579469
74930.0, 0.578046
74940.0, 0.5829789
74950.0, 0.6215818
74960.0, 0.6225765
74970.0, 0.6248115
74980.0, 0.6190714
74990.0, 0.6144326
75000.0, 0.6293472
75010.0, 0.6150506
75020.0, 0.6534441
75030.0, 0.6535801
75040.0, 0.6862455
75050.0, 0.6640804
75060.0, 0.6317481
75070.0, 0.6351367
75080.0, 0.6126354
75090.0, 0.6085496
75100.0, 0.6024457
75110.0, 0.5895568
75120.0, 0.5800931
75130.0, 0.5895784
75140.0, 0.5812553
75150.0, 0.5877352
75160.0, 0.6213409
75170.0, 0.6124159
75180.0, 0.5864241
75190.0, 0.5616714
75200.0, 0.5490996
75210.0, 0.5304207
75220.0, 0.5595224
75230.0, 0.5530187
75240.0, 0.5710592
75250.0, 0.5709779
75260.0, 0.595282
75270.0, 0.577098
75280.0, 0.5726524
75290.0, 0.5696701
75300.0, 0.5785888
75310.0, 0.5460145
75320.0, 0.5454096
75330.0, 0.5221046
75340.0, 0.4949003
75350.0, 0.5253187
75360.0, 0.5171401
75370.0, 0.5349901
75380.0, 0.5334825
75390.0, 0.5259902
75400.0, 0.5460057
75410.0, 0.5601245
75420.0, 0.5616406
75430.0, 0.5675227
75440.0, 0.5432485
75450.0, 0.5291337
75460.0, 0.5082651
75470.0, 0.5618868
75480.0, 0.5376248
75490.0, 0.529417
75500.0, 0.5062339
75510.0, 0.5109802
75520.0, 0.4724621
75530.0, 0.5218234
75540.0, 0.5267336
75550.0, 0.5186504
75560.0, 0.5515863
75570.0, 0.5863492
75580.0, 0.5843157
75590.0, 0.5702668
75600.0, 0.5610426
75610.0, 0.5891342
75620.0, 0.6007325
75630.0, 0.586562
75640.0, 0.5807889
75650.0, 0.5730943
75660.0, 0.581777
75670.0, 0.6038015
75680.0, 0.5970871
75690.0, 0.6007225
75700.0, 0.603746
75710.0, 0.5506001
75720.0, 0.5420247
75730.0, 0.5297238
75740.0, 0.5217382
75750.0, 0.5398061
75760.0, 0.5646849
75770.0, 0.5717516
75780.0, 0.5584565
75790.0, 0.5810511
75800.0, 0.5592953
75810.0, 0.5804228
75820.0, 0.5890754
75830.0, 0.6143639
75840.0, 0.6176134
75850.0, 0.5573863
75860.0, 0.5981423
75870.0, 0.6194912
75880.0, 0.6422631
75890.0, 0.648064
75900.0, 0.623342
75910.0, 0.5867411
75920.0, 0.5592161
75930.0, 0.5665897
75940.0, 0.5501957
75950.0, 0.5536845
75960.0, 0.6177604
75970.0, 0.6476957
75980.0, 0.6213592
75990.0, 0.6469471
76000.0, 0.6483846
76010.0, 0.6456743
76020.0, 0.6430414
76030.0, 0.6321267
76040.0, 0.6178402
76050.0, 0.5710032
76060.0, 0.6121628
76070.0, 0.6279417
76080.0, 0.624939
76090.0, 0.6169071
76100.0, 0.613705
76110.0, 0.5834674
76120.0, 0.5551815
76130.0, 0.5863286
76140.0, 0.6022681
76150.0, 0.6040547
76160.0, 0.6348584
76170.0, 0.6562023
76180.0, 0.6464347
76190.0, 0.6317995
76200.0, 0.6625333
76210.0, 0.6906075
76220.0, 0.7028701
76230.0, 0.7045485
76240.0, 0.6977127
76250.0, 0.6906338
76260.0, 0.6761369
76270.0, 0.649918
76280.0, 0.6549916
76290.0, 0.6843324
76300.0, 0.6390513
76310.0, 0.6115712
76320.0, 0.6195362
76330.0, 0.6313258
76340.0, 0.6137186
76350.0, 0.6101505
76360.0, 0.5997473
76370.0, 0.5840876
76380.0, 0.6268057
76390.0, 0.6308423
76400.0, 0.6132252
76410.0, 0.5731198
76420.0, 0.6163236
76430.0, 0.6529929
76440.0, 0.6577814
76450.0, 0.7010182
76460.0, 0.6914241
76470.0, 0.6601716
76480.0, 0.6346477
76490.0, 0.6336717
76500.0, 0.6248164
76510.0, 0.6223267
76520.0, 0.6299424
76530.0, 0.666847
76540.0, 0.6714879
76550.0, 0.6882461
76560.0, 0.6629698
76570.0, 0.6482791
76580.0, 0.6260241
76590.0, 0.6344801
76600.0, 0.6088123
76610.0, 0.6327397
76620.0, 0.6466499
76630.0, 0.6439792
76640.0, 0.6305487
76650.0, 0.6186799
76660.0, 0.6253501
76670.0, 0.640493
76680.0, 0.6458384
76690.0, 0.6272954
76700.0, 0.6090335
76710.0, 0.6175898
76720.0, 0.606211
76730.0, 0.6104794
76740.0, 0.6322545
76750.0, 0.6076488
76760.0, 0.5810445
76770.0, 0.5839679
76780.0, 0.6156358
76790.0, 0.6245175
76800.0, 0.6353084
76810.0, 0.6452051
76820.0, 0.6269143
76830.0, 0.6329577
76840.0, 0.6072525
76850.0, 0.5667145
76860.0, 0.5859311
76870.0, 0.6010351
76880.0, 0.5902655
76890.0, 0.5469203
76900.0, 0.5551161
76910.0, 0.5542219
76920.0, 0.5547501
76930.0, 0.5904309
76940.0, 0.6182384
76950.0, 0.6194918
76960.0, 0.6464503
76970.0, 0.6380481
76980.0, 0.6559692
76990.0, 0.644334
77000.0, 0.6563187
77010.0, 0.6749575
77020.0, 0.6864135
77030.0, 0.710564
77040.0, 0.7045441
77050.0, 0.64263
77060.0, 0.6498733
77070.0, 0.6399355
77080.0, 0.6523224
77090.0, 0.6498103
77100.0, 0.6074819
77110.0, 0.5839679
77120.0, 0.5687475
77130.0, 0.556603
77140.0, 0.587608
77150.0, 0.5780228
77160.0, 0.5849601
77170.0, 0.5735186
77180.0, 0.5857705
77190.0, 0.5491104
77200.0, 0.5575415
77210.0, 0.5275317
77220.0, 0.5326764
77230.0, 0.5708634
77240.0, 0.5939041
77250.0, 0.5919179
77260.0, 0.5978045
77270.0, 0.6193535
77280.0, 0.6526201
77290.0, 0.6374709
77300.0, 0.6513708
77310.0, 0.6499013
77320.0, 0.6645564
77330.0, 0.6355256
77340.0, 0.6344813
77350.0, 0.6322557
77360.0, 0.6472343
77370.0, 0.6711988
77380.0, 0.6286139
77390.0, 0.6044048
77400.0, 0.6536379
77410.0, 0.6209205
77420.0, 0.5940459
77430.0, 0.6179859
77440.0, 0.6589562
77450.0, 0.6551871
77460.0, 0.6352321
77470.0, 0.628399
77480.0, 0.6305789
77490.0, 0.5950529
77500.0, 0.5732331
77510.0, 0.5771829
77520.0, 0.5779411
77530.0, 0.5520702
77540.0, 0.5926476
77550.0, 0.5950701
77560.0, 0.6059437
77570.0, 0.6181634
77580.0, 0.6040744
77590.0, 0.6081501
77600.0, 0.621433
77610.0, 0.5905178
77620.0, 0.5765844
77630.0, 0.6237414
77640.0, 0.6136177
77650.0, 0.6091259
77660.0, 0.6269701
77670.0, 0.632358
77680.0, 0.6389741
77690.0, 0.6323445
77700.0, 0.6442529
77710.0, 0.6288432
77720.0, 0.6211082
77730.0, 0.610388
77740.0, 0.56366
77750.0, 0.5645901
77760.0, 0.5643264
77770.0, 0.5919181
77780.0, 0.6193637
77790.0, 0.6258364
77800.0, 0.5945686
77810.0, 0.6266084
77820.0, 0.6452998
77830.0, 0.6020207
77840.0, 0.6083791
77850.0, 0.59135
77860.0, 0.5261675
77870.0, 0.5468044
77880.0, 0.5685961
77890.0, 0.5754732
77900.0, 0.5861616
77910.0, 0.6065445
77920.0, 0.6200977
77930.0, 0.6200385
77940.0, 0.6517331
77950.0, 0.6715618
77960.0, 0.6655369
77970.0, 0.6839057
77980.0, 0.6092309
77990.0, 0.573841
78000.0, 0.5652822
78010.0, 0.5638005
78020.0, 0.5386202
78030.0, 0.5617424
78040.0, 0.5730093
78050.0, 0.587873
78060.0, 0.579093
78070.0, 0.5989709
78080.0, 0.6353559
78090.0, 0.662952
78100.0, 0.6513844
78110.0, 0.6150127
78120.0, 0.6156954
78130.0, 0.5890974
78140.0, 0.6144522
78150.0, 0.6340126
78160.0, 0.6479836
78170.0, 0.6833665
78180.0, 0.7027199
78190.0, 0.6782206
78200.0, 0.6514255
78210.0, 0.6280184
78220.0, 0.6531169
78230.0, 0.6752099
78240.0, 0.6456537
78250.0, 0.6285458
78260.0, 0.5904212
78270.0, 0.6267286
78280.0, 0.6227257
78290.0, 0.6136639
78300.0, 0.626496
78310.0, 0.6115918
78320.0, 0.5586559
78330.0, 0.5842285
78340.0, 0.5444936
78350.0, 0.5038109
78360.0, 0.4950305
78370.0, 0.5037365
78380.0, 0.5009679
78390.0, 0.4970232
78400.0, 0.4863824
78410.0, 0.5169435
78420.0, 0.5241786
78430.0, 0.5456009
78440.0, 0.5224963
78450.0, 0.5605975
78460.0, 0.5541347
78470.0, 0.534928
78480.0, 0.5207806
78490.0, 0.5328135
78500.0, 0.5217379
78510.0, 0.5535243
78520.0, 0.5402432
78530.0, 0.541737
78540.0, 0.5801544
78550.0, 0.6348282
78560.0, 0.6265612
78570.0, 0.6089455
78580.0, 0.570582
78590.0, 0.5785988
78600.0, 0.5364314
78610.0, 0.5718781
78620.0, 0.5746307
78630.0, 0.5253154
78640.0, 0.5306135
78650.0, 0.558823
78660.0, 0.5431461
78670.0, 0.531926
78680.0, 0.5440055
78690.0, 0.5419303
78700.0, 0.5227302
78710.0, 0.5069106
78720.0, 0.522122
78730.0, 0.4871427
78740.0, 0.5207903
78750.0, 0.5217648
78760.0, 0.5468239
78770.0, 0.5498682
78780.0, 0.5260561
78790.0, 0.5328135
78800.0, 0.529839
78810.0, 0.5167783
78820.0, 0.5394531
78830.0, 0.5832045
78840.0, 0.6222585
78850.0, 0.6299124
78860.0, 0.5906665
78870.0, 0.5757803
78880.0, 0.6218355
78890.0, 0.6498816
78900.0, 0.6289733
78910.0, 0.6260356
78920.0, 0.631604
78930.0, 0.638988
78940.0, 0.6554713
78950.0, 0.6398668
78960.0, 0.6151546
78970.0, 0.6161608
78980.0, 0.6099323
78990.0, 0.6472099
79000.0, 0.6479973
79010.0, 0.6393014
79020.0, 0.5995685
79030.0, 0.6295735
79040.0, 0.6171063
79050.0, 0.5898234
79060.0, 0.59495
79070.0, 0.5964352
79080.0, 0.5991316
79090.0, 0.6276114
79100.0, 0.6360665
79110.0, 0.601599
79120.0, 0.6051198
79130.0, 0.5981588
79140.0, 0.5817776
79150.0, 0.6490782
79160.0, 0.6491287
79170.0, 0.649861
79180.0, 0.6758741
79190.0, 0.6778857
79200.0, 0.619257
79210.0, 0.6439621
79220.0, 0.6552022
79230.0, 0.6586468
79240.0, 0.6721728
79250.0, 0.670164
79260.0, 0.6625827
79270.0, 0.6893105
79280.0, 0.6834875
79290.0, 0.6548852
79300.0, 0.6802885
79310.0, 0.6468015
79320.0, 0.6456873
79330.0, 0.6664789
79340.0, 0.6557129
79350.0, 0.6560033
79360.0, 0.65286
79370.0, 0.6453539
79380.0, 0.6093565
79390.0, 0.6061831
79400.0, 0.5908811
79410.0, 0.6005343
79420.0, 0.592748
79430.0, 0.6097108
79440.0, 0.5791008
79450.0, 0.607827
79460.0, 0.6118782
79470.0, 0.6354885
79480.0, 0.621978
79490.0, 0.6036861
79500.0, 0.5677317
79510.0, 0.5327978
79520.0, 0.5340118
79530.0, 0.5731977
79540.0, 0.5588857
79550.0, 0.5548089
79560.0, 0.5329707
79570.0, 0.5310231
79580.0, 0.5356876
79590.0, 0.5590228
79600.0, 0.5822909
79610.0, 0.5668765
79620.0, 0.5333546
79630.0, 0.5254981
79640.0, 0.5486469
79650.0, 0.5245405
79660.0, 0.5250626
79670.0, 0.528625
79680.0, 0.5499821
79690.0, 0.5476314
79700.0, 0.5581124
79710.0, 0.5797234
79720.0, 0.5613344
79730.0, 0.530587
79740.0, 0.5349708
79750.0, 0.5559684
79760.0, 0.5027718
79770.0, 0.4854726
79780.0, 0.4771575
79790.0, 0.4829183
79800.0, 0.4933811
79810.0, 0.5276306
79820.0, 0.566608
79830.0, 0.5275441
79840.0, 0.5029107
79850.0, 0.4756064
79860.0, 0.4828258
79870.0, 0.5025865
79880.0, 0.5359593
79890.0, 0.5964037
79900.0, 0.5678303
79910.0, 0.5690702
79920.0, 0.5459734
79930.0, 0.5765121
79940.0, 0.6013877
79950.0, 0.6028184
79960.0, 0.6266128
79970.0, 0.6068336
79980.0, 0.6451024
79990.0, 0.6689337
80000.0, 0.6588205
80010.0, 0.6633628
80020.0, 0.6435447
80030.0, 0.6626195
80040.0, 0.6502033
80050.0, 0.6529297
80060.0, 0.6583108
80070.0, 0.6108162
80080.0, 0.6078607
80090.0, 0.5738709
80100.0, 0.5830035
80110.0, 0.5837021
80120.0, 0.5778745
80130.0, 0.5768349
80140.0, 0.5718153
80150.0, 0.5868422
80160.0, 0.6106088
80170.0, 0.6282223
80180.0, 0.6419102
80190.0, 0.6472006
80200.0, 0.6812757
80210.0, 0.7043622
80220.0, 0.7063648
80230.0, 0.7089879
80240.0, 0.6656528
80250.0, 0.6522434
80260.0, 0.610953
80270.0, 0.5943229
80280.0, 0.5949053
80290.0, 0.5795021
80300.0, 0.5506015
80310.0, 0.5586419
80320.0, 0.5358666
80330.0, 0.5672227
80340.0, 0.6032122
80350.0, 0.6018055
80360.0, 0.5923924
80370.0, 0.59559
80380.0, 0.6050389
80390.0, 0.5973446
80400.0, 0.6071455
80410.0, 0.6185585
80420.0, 0.6040024
80430.0, 0.6198301
80440.0, 0.6574159
80450.0, 0.6500185
80460.0, 0.6390443
80470.0, 0.6423208
80480.0, 0.6252807
80490.0, 0.5970669
80500.0, 0.5416389
80510.0, 0.5567896
80520.0, 0.5631607
80530.0, 0.5427982
80540.0, 0.5523399
80550.0, 0.5674994
80560.0, 0.5541951
80570.0, 0.5317376
80580.0, 0.5349714
80590.0, 0.5465499
80600.0, 0.4838772
80610.0, 0.5060449
80620.0, 0.52026
80630.0, 0.5586445
80640.0, 0.6363989
80650.0, 0.6322917
80660.0, 0.5860609
80670.0, 0.5565776
80680.0, 0.5805797
80690.0, 0.6275494
80700.0, 0.6408534
80710.0, 0.6375709
80720.0, 0.6403021
80730.0, 0.6318184
80740.0, 0.6285645
80750.0, 0.6291891
80760.0, 0.6421309
80770.0, 0.5922977
80780.0, 0.6187204
80790.0, 0.5506569
80800.0, 0.5835093
80810.0, 0.5919382
80820.0, 0.555397
80830.0, 0.5783191
80840.0, 0.6181893
80850.0, 0.5991464
80860.0, 0.6152708
80870.0, 0.6041583
80880.0, 0.5903411
80890.0, 0.5573845
80900.0, 0.5299639
80910.0, 0.5282876
80920.0, 0.5512158
80930.0, 0.6011606
80940.0, 0.6146804
80950.0, 0.5956917
80960.0, 0.6440722
80970.0, 0.6176736
80980.0, 0.6339844
80990.0, 0.6203996
81000.0, 0.5834245
81010.0, 0.5672198
81020.0, 0.5597737
81030.0, 0.6000397
81040.0, 0.5908256
81050.0, 0.5732508
81060.0, 0.5635136
81070.0, 0.558264
81080.0, 0.5272276
81090.0, 0.5329852
81100.0, 0.5036023
81110.0, 0.5114729
81120.0, 0.5414421
81130.0, 0.5302404
81140.0, 0.5219411
81150.0, 0.5357174
81160.0, 0.5641329
81170.0, 0.5537421
81180.0, 0.5634966
81190.0, 0.5545419
81200.0, 0.5621386
81210.0, 0.547797
81220.0, 0.5420778
81230.0, 0.5740892
81240.0, 0.5739542
81250.0, 0.5399387
81260.0, 0.5224069
81270.0, 0.5431816
81280.0, 0.5354314
81290.0, 0.5307314
81300.0, 0.5556028
81310.0, 0.5815972
81320.0, 0.5496188
81330.0, 0.4973245
81340.0, 0.5069453
81350.0, 0.571206
81360.0, 0.536634
81370.0, 0.5166072
81380.0, 0.5396181
81390.0, 0.5503583
81400.0, 0.528861
81410.0, 0.5086472
81420.0, 0.5431009
81430.0, 0.5420063
81440.0, 0.5342145
81450.0, 0.5373763
81460.0, 0.5576236
81470.0, 0.5717694
81480.0, 0.5819758
81490.0, 0.5871722
81500.0, 0.5757034
81510.0, 0.5758781
81520.0, 0.5652476
81530.0, 0.5765793
81540.0, 0.6099624
81550.0, 0.6358314
81560.0, 0.6488801
81570.0, 0.6184211
81580.0, 0.6094828
81590.0, 0.5732334
81600.0, 0.5628047
81610.0, 0.5940252
81620.0, 0.5797032
81630.0, 0.5802502
81640.0, 0.5769876
81650.0, 0.5517019
81660.0, 0.5208032
81670.0, 0.5334728
81680.0, 0.5756097
81690.0, 0.5492337
81700.0, 0.5485864
81710.0, 0.5469036
81720.0, 0.5619151
81730.0, 0.5476927
81740.0, 0.5122945
81750.0, 0.55209
81760.0, 0.5617941
81770.0, 0.5472424
81780.0, 0.5565536
81790.0, 0.5760305
81800.0, 0.5497267
81810.0, 0.541765
81820.0, 0.5395851
81830.0, 0.5401189
81840.0, 0.5180967
81850.0, 0.4907036
81860.0, 0.4853381
81870.0, 0.4520882
81880.0, 0.4782913
81890.0, 0.4942355
81900.0, 0.5296776
81910.0, 0.5613766
81920.0, 0.5677361
81930.0, 0.5657881
81940.0, 0.5741407
81950.0, 0.5681143
81960.0, 0.5590805
81970.0, 0.5688794
81980.0, 0.5230497
81990.0, 0.5137954
82000.0, 0.5274145
82010.0, 0.5433668
82020.0, 0.5159059
82030.0, 0.5229172
82040.0, 0.5241184
82050.0, 0.5388806
82060.0, 0.5398694
82070.0, 0.5271373
82080.0, 0.5543954
82090.0, 0.5842152
82100.0, 0.5633595
82110.0, 0.5763435
82120.0, 0.589797
82130.0, 0.5489336
82140.0, 0.5519374
82150.0, 0.5518079
82160.0, 0.5521576
82170.0, 0.5261893
82180.0, 0.5670686
82190.0, 0.580617
82200.0, 0.5652478
82210.0, 0.5293086
82220.0, 0.55218
82230.0, 0.5215751
82240.0, 0.5336058
82250.0, 0.5474451
82260.0, 0.5715232
82270.0, 0.5660965
82280.0, 0.5682812
82290.0, 0.5553924
82300.0, 0.5504147
82310.0, 0.571226
82320.0, 0.5390599
82330.0, 0.561828
82340.0, 0.5985897
82350.0, 0.6168962
82360.0, 0.6190818
82370.0, 0.6271873
82380.0, 0.5989473
82390.0, 0.571851
82400.0, 0.5528753
82410.0, 0.5630668
82420.0, 0.548889
82430.0, 0.5734459
82440.0, 0.5676454
82450.0, 0.5686109
82460.0, 0.5948726
82470.0, 0.6113528
82480.0, 0.6011653
82490.0, 0.5768048
82500.0, 0.5936399
82510.0, 0.5902647
82520.0, 0.5984721
82530.0, 0.643564
82540.0, 0.6246818
82550.0, 0.6242249
82560.0, 0.6625577
82570.0, 0.6730801
82580.0, 0.6463717
82590.0, 0.6224422
82600.0, 0.6536884
82610.0, 0.6442823
82620.0, 0.6401141
82630.0, 0.6276349
82640.0, 0.637621
82650.0, 0.6621336
82660.0, 0.6581929
82670.0, 0.6427128
82680.0, 0.6327705
82690.0, 0.6080095
82700.0, 0.5899611
82710.0, 0.5952902
82720.0, 0.5926945
82730.0, 0.5690432
82740.0, 0.5567617
82750.0, 0.5594027
82760.0, 0.5803756
82770.0, 0.5971565
82780.0, 0.5759652
82790.0, 0.5483598
82800.0, 0.554411
82810.0, 0.5458674
82820.0, 0.579721
82830.0, 0.5686571
82840.0, 0.565431
82850.0, 0.5654226
82860.0, 0.5539532
82870.0, 0.5478162
82880.0, 0.6108612
82890.0, 0.6121861
82900.0, 0.5936173
82910.0, 0.575935
82920.0, 0.5550241
82930.0, 0.5298354
82940.0, 0.5283985
82950.0, 0.5217996
82960.0, 0.5262074
82970.0, 0.5372763
82980.0, 0.5644093
82990.0, 0.5454514
83000.0, 0.5495802
83010.0, 0.5298302
83020.0, 0.4785146
83030.0, 0.4874276
83040.0, 0.459207
83050.0, 0.4931664
83060.0, 0.5225016
83070.0, 0.5141445
83080.0, 0.5317607
83090.0, 0.5612133
83100.0, 0.5750235
83110.0, 0.6035532
83120.0, 0.5828522
83130.0, 0.5555152
83140.0, 0.5721752
83150.0, 0.592829
83160.0, 0.5710883
83170.0, 0.5428575
83180.0, 0.5417032
83190.0, 0.5425583
83200.0, 0.5221496
83210.0, 0.5013745
83220.0, 0.5132047
83230.0, 0.5076147
83240.0, 0.5065154
83250.0, 0.5154681
83260.0, 0.5150419
83270.0, 0.487822
83280.0, 0.519772
83290.0, 0.5233282
83300.0, 0.5284104
83310.0, 0.5026494
83320.0, 0.4891907
83330.0, 0.5352856
83340.0, 0.5215465
83350.0, 0.4907154
83360.0, 0.4886317
83370.0, 0.4546047
83380.0, 0.471381
83390.0, 0.4803019
83400.0, 0.4694297
83410.0, 0.4666455
83420.0, 0.4919219
83430.0, 0.4767559
83440.0, 0.4828183
83450.0, 0.4738292
83460.0, 0.4852045
83470.0, 0.4770097
83480.0, 0.4832258
83490.0, 0.4500797
83500.0, 0.4339559
83510.0, 0.454232
83520.0, 0.4499361
83530.0, 0.4193521
83540.0, 0.4411525
83550.0, 0.4453264
83560.0, 0.4347773
83570.0, 0.4781803
83580.0, 0.4929873
83590.0, 0.4942024
83600.0, 0.4972157
83610.0, 0.5145075
83620.0, 0.5269985
83630.0, 0.5035236
83640.0, 0.4928711
83650.0, 0.4789367
83660.0, 0.4873294
83670.0, 0.4674338
83680.0, 0.4371929
83690.0, 0.4383737
83700.0, 0.4155892
83710.0, 0.4437762
83720.0, 0.4434206
83730.0, 0.4459226
83740.0, 0.437988
83750.0, 0.4682067
83760.0, 0.4574099
83770.0, 0.4775871
83780.0, 0.4757596
83790.0, 0.4948713
83800.0, 0.5009901
83810.0, 0.4939751
83820.0, 0.5150529
83830.0, 0.491205
83840.0, 0.5064309
83850.0, 0.4969091
83860.0, 0.4757189
83870.0, 0.4794651
83880.0, 0.4975051
83890.0, 0.5566053
83900.0, 0.5210086
83910.0, 0.5157524
83920.0, 0.4982597
83930.0, 0.5112569
83940.0, 0.491138
83950.0, 0.489737
83960.0, 0.493017
83970.0, 0.4984082
83980.0, 0.4997982
83990.0, 0.5424213
84000.0, 0.5561557
84010.0, 0.5774984
84020.0, 0.5643085
84030.0, 0.5159435
84040.0, 0.5001533
84050.0, 0.5132329
84060.0, 0.4736222
84070.0, 0.473408
84080.0, 0.4925336
84090.0, 0.5095549
84100.0, 0.5547575
84110.0, 0.5446181
84120.0, 0.5393063
84130.0, 0.5425146
84140.0, 0.5412483
84150.0, 0.5498301
84160.0, 0.5120079
84170.0, 0.5558243
84180.0, 0.5551049
84190.0, 0.5692661
84200.0, 0.5559681
84210.0, 0.56767
84220.0, 0.5585577
84230.0, 0.5585077
84240.0, 0.5840764
84250.0, 0.5668318
84260.0, 0.5509431
84270.0, 0.5318647
84280.0, 0.5209976
84290.0, 0.4935219
84300.0, 0.5244861
84310.0, 0.5142655
84320.0, 0.5034946
84330.0, 0.5091057
84340.0, 0.4980176
84350.0, 0.4858857
84360.0, 0.4612942
84370.0, 0.4508672
84380.0, 0.4510657
84390.0, 0.4646883
84400.0, 0.4133375
84410.0, 0.4194145
84420.0, 0.4583081
84430.0, 0.497351
84440.0, 0.5217718
84450.0, 0.5141335
84460.0, 0.4974381
84470.0, 0.5232649
84480.0, 0.5283152
84490.0, 0.5292973
84500.0, 0.5104564
84510.0, 0.5101866
84520.0, 0.4740122
84530.0, 0.4553958
84540.0, 0.4384497
84550.0, 0.4436222
84560.0, 0.4603353
84570.0, 0.480776
84580.0, 0.4875738
84590.0, 0.5131522
84600.0, 0.5312374
84610.0, 0.5276395
84620.0, 0.4796224
84630.0, 0.4601503
84640.0, 0.4676603
84650.0, 0.462164
84660.0, 0.4773019
84670.0, 0.5058797
84680.0, 0.4875528
84690.0, 0.486278
84700.0, 0.4642865
84710.0, 0.4765231
84720.0, 0.5080118
84730.0, 0.4666534
84740.0, 0.4751406
84750.0, 0.4689425
84760.0, 0.427287
84770.0, 0.4251816
84780.0, 0.4420033
84790.0, 0.4676928
84800.0, 0.442969
84810.0, 0.4904532
84820.0, 0.4833053
84830.0, 0.4791785
84840.0, 0.4593623
84850.0, 0.4492868
84860.0, 0.4356425
84870.0, 0.4223941
84880.0, 0.4040709
84890.0, 0.3894222
84900.0, 0.394822
84910.0, 0.3860591
84920.0, 0.3860486
84930.0, 0.3603858
84940.0, 0.393069
84950.0, 0.4209202
84960.0, 0.4365588
84970.0, 0.4437443
84980.0, 0.4643763
84990.0, 0.4799675
85000.0, 0.4877191
85010.0, 0.4919608
85020.0, 0.4947988
85030.0, 0.4921564
85040.0, 0.4766892
85050.0, 0.4666728
85060.0, 0.5099358
85070.0, 0.48203
85080.0, 0.4848409
85090.0, 0.5139737
85100.0, 0.4722419
85110.0, 0.4872814
85120.0, 0.5160569
85130.0, 0.5373693
85140.0, 0.468995
85150.0, 0.431632
85160.0, 0.4501769
85170.0, 0.4687568
85180.0, 0.4655926
85190.0, 0.4607675
85200.0, 0.4983075
85210.0, 0.5237921
85220.0, 0.5667225
85230.0, 0.5349167
85240.0, 0.496922
85250.0, 0.500993
85260.0, 0.5063588
85270.0, 0.5258521
85280.0, 0.5405146
85290.0, 0.5535427
85300.0, 0.5070315
85310.0, 0.5452526
85320.0, 0.5804331
85330.0, 0.5539668
85340.0, 0.5926576
85350.0, 0.643004
85360.0, 0.6398278
85370.0, 0.6540809
85380.0, 0.6180748
85390.0, 0.5653299
85400.0, 0.5732775
85410.0, 0.6055213
85420.0, 0.5952326
85430.0, 0.5557383
85440.0, 0.5448726
85450.0, 0.5129288
85460.0, 0.4636351
85470.0, 0.4515412
85480.0, 0.493102
85490.0, 0.4968823
85500.0, 0.5075204
85510.0, 0.5185809
85520.0, 0.4791364
85530.0, 0.5093054
85540.0, 0.4777271
85550.0, 0.4805292
85560.0, 0.5074121
85570.0, 0.4828593
85580.0, 0.4902046
85590.0, 0.4844988
85600.0, 0.4553466
85610.0, 0.4616263
85620.0, 0.4657802
85630.0, 0.4808051
85640.0, 0.483804
85650.0, 0.5042822
85660.0, 0.4878973
85670.0, 0.4960469
85680.0, 0.51042
85690.0, 0.5042132
85700.0, 0.5250506
85710.0, 0.5413777
85720.0, 0.51287
85730.0, 0.5222749
85740.0, 0.5177785
85750.0, 0.5013613
85760.0, 0.505536
85770.0, 0.5098717
85780.0, 0.5142978
85790.0, 0.5256717
85800.0, 0.5386008
85810.0, 0.5562908
85820.0, 0.5654458
85830.0, 0.5898009
85840.0, 0.5666021
85850.0, 0.523051
85860.0, 0.5063733
85870.0, 0.5210519
85880.0, 0.5014818
85890.0, 0.4475393
85900.0, 0.4233105
85910.0, 0.4723319
85920.0, 0.493045
85930.0, 0.4602313
85940.0, 0.4357798
85950.0, 0.4487064
85960.0, 0.4561799
85970.0, 0.4798064
85980.0, 0.5036988
85990.0, 0.5134403
86000.0, 0.4719479
86010.0, 0.4647812
86020.0, 0.497203
86030.0, 0.5035983
86040.0, 0.4971008
86050.0, 0.4785635
86060.0, 0.4965437
86070.0, 0.4830609
86080.0, 0.4926539
86090.0, 0.5117379
86100.0, 0.4805641
86110.0, 0.475341
86120.0, 0.4904013
86130.0, 0.4863653
86140.0, 0.4775445
86150.0, 0.4647959
86160.0, 0.4244844
86170.0, 0.4340235
86180.0, 0.4430258
86190.0, 0.4356593
86200.0, 0.4433088
86210.0, 0.4834418
86220.0, 0.4574659
86230.0, 0.4204115
86240.0, 0.440262
86250.0, 0.4733944
86260.0, 0.4495678
86270.0, 0.4780088
86280.0, 0.452261
86290.0, 0.4545613
86300.0, 0.4642581
86310.0, 0.452143
86320.0, 0.4551522
86330.0, 0.4594799
86340.0, 0.4656724
86350.0, 0.4563684
86360.0, 0.4748396
86370.0, 0.4970132
86380.0, 0.5311024
86390.0, 0.5460884
86400.0, 0.5511747
86410.0, 0.554237
86420.0, 0.5953568
86430.0, 0.5451496
